Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Stripped Peptides	Total Peptide Ions	Unique Peptide Ions	Razor Peptide Ions	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
2170	a	sp|Q9Y3F4|STRAP_HUMAN	Q9Y3F4	STRAP_HUMAN	STRAP	350	41.10	Homo sapiens OX=9606	Serine-threonine kinase receptor-associated protein 	1:Experimental evidence at protein level	1.0000	0.9990	12	16	16	16	27	27	27	     0	     0	     0	4C(57.0215), 7M(15.9949), 8C(57.0215)		
2171	a	sp|Q9Y3I0|RTCB_HUMAN	Q9Y3I0	RTCB_HUMAN	RTCB	505	24.80	Homo sapiens OX=9606	tRNA-splicing ligase RtcB homolog 	1:Experimental evidence at protein level	1.0000	0.9990	13	14	14	14	23	23	23	     0	     0	     0	3C(57.0215), 3M(15.9949), 9C(57.0215)		
2172	a	sp|Q9Y3P9|RBGP1_HUMAN	Q9Y3P9	RBGP1_HUMAN	RABGAP1	1069	6.80	Homo sapiens OX=9606	Rab GTPase-activating protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	6	11	11	11	     0	     0	     0			
2173	a	sp|Q9Y3Q3|TMED3_HUMAN	Q9Y3Q3	TMED3_HUMAN	TMED3	217	4.60	Homo sapiens OX=9606	Transmembrane emp24 domain-containing protein 3 	1:Experimental evidence at protein level	1.0000	0.9986	1	2	2	2	3	3	3	     0	     0	     0			
2174	a	sp|Q9Y3S2|ZN330_HUMAN	Q9Y3S2	ZN330_HUMAN	ZNF330	320	10.60	Homo sapiens OX=9606	Zinc finger protein 330 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	2	3	3	3	     0	     0	     0	3C(57.0215), 9C(57.0215)		
2175	a	sp|Q9Y3U8|RL36_HUMAN	Q9Y3U8	RL36_HUMAN	RPL36	105	35.20	Homo sapiens OX=9606	60S ribosomal protein L36 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	5	5	5	     0	     0	     0	3C(57.0215), 3M(15.9949)		
2176	a	sp|Q9Y3Y2|CHTOP_HUMAN	Q9Y3Y2	CHTOP_HUMAN	CHTOP	248	20.20	Homo sapiens OX=9606	Chromatin target of PRMT1 protein 	1:Experimental evidence at protein level	1.0000	0.9990	4	6	6	6	9	9	9	     0	     0	     0	3M(15.9949), 5M(15.9949)		
2177	a	sp|Q9Y3Z3|SAMH1_HUMAN	Q9Y3Z3	SAMH1_HUMAN	SAMHD1	626	8.10	Homo sapiens OX=9606	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 	1:Experimental evidence at protein level	1.0000	0.9990	5	3	3	3	6	6	6	     0	     0	     0			
2178	a	sp|Q9Y446|PKP3_HUMAN	Q9Y446	PKP3_HUMAN	PKP3	797	7.50	Homo sapiens OX=9606	Plakophilin-3 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	6	6	6	     0	     0	     0	7C(57.0215)		
2179	a	sp|Q9Y450|HBS1L_HUMAN	Q9Y450	HBS1L_HUMAN	HBS1L	684	5.80	Homo sapiens OX=9606	HBS1-like protein 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	3	3	3	     0	     0	     0			
2180	a	sp|Q9Y4A5|TRRAP_HUMAN	Q9Y4A5	TRRAP_HUMAN	TRRAP	3859	1.30	Homo sapiens OX=9606	Transformation/transcription domain-associated protein 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	4	4	4	     0	     0	     0	3C(57.0215), N-term(42.0106)		
2181	a	sp|Q9Y4C8|RBM19_HUMAN	Q9Y4C8	RBM19_HUMAN	RBM19	960	5.70	Homo sapiens OX=9606	Probable RNA-binding protein 19 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	4	     0	     0	     0			
2182	a	sp|Q9Y4E8|UBP15_HUMAN	Q9Y4E8	UBP15_HUMAN	USP15	981	12.50	Homo sapiens OX=9606	Ubiquitin carboxyl-terminal hydrolase 15 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	9	10	15	14	15	     0	     0	     0	14C(57.0215), 15C(57.0215), 2C(57.0215), 5C(57.0215), 8C(57.0215), N-term(42.0106)		
2183	a	sp|Q9Y4H2|IRS2_HUMAN	Q9Y4H2	IRS2_HUMAN	IRS2	1338	4.60	Homo sapiens OX=9606	Insulin receptor substrate 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	8	8	8	     0	     0	     0			
2184	a	sp|Q9Y4P1|ATG4B_HUMAN	Q9Y4P1	ATG4B_HUMAN	ATG4B	393	7.40	Homo sapiens OX=9606	Cysteine protease ATG4B 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	2	     0	     0	     0	5C(57.0215), N-term(42.0106)		
2185	a	sp|Q9Y4P3|TBL2_HUMAN	Q9Y4P3	TBL2_HUMAN	TBL2	447	27.10	Homo sapiens OX=9606	Transducin beta-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	11	12	12	12	18	18	18	     0	     0	     0	10C(57.0215), 5C(57.0215), 8C(57.0215)		
2186	a	sp|Q9Y4W2|LAS1L_HUMAN	Q9Y4W2	LAS1L_HUMAN	LAS1L	734	12.40	Homo sapiens OX=9606	Ribosomal biogenesis protein LAS1L 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	8	12	12	12	     0	     0	     0	9C(57.0215)		
2187	a	sp|Q9Y4W6|AFG32_HUMAN	Q9Y4W6	AFG32_HUMAN	AFG3L2	797	12.00	Homo sapiens OX=9606	AFG3-like protein 2 	1:Experimental evidence at protein level	1.0000	0.9986	11	9	9	9	14	14	14	     0	     0	     0	2C(57.0215)		
2188	a	sp|Q9Y4X5|ARI1_HUMAN	Q9Y4X5	ARI1_HUMAN	ARIH1	557	8.30	Homo sapiens OX=9606	E3 ubiquitin-protein ligase ARIH1 	1:Experimental evidence at protein level	1.0000	0.9982	4	4	4	4	4	4	4	     0	     0	     0	5C(57.0215)		
2189	a	sp|Q9Y4Z0|LSM4_HUMAN	Q9Y4Z0	LSM4_HUMAN	LSM4	139	15.80	Homo sapiens OX=9606	U6 snRNA-associated Sm-like protein LSm4 	1:Experimental evidence at protein level	1.0000	0.9990	2	3	3	3	4	4	4	     0	     0	     0			
2190	a	sp|Q9Y508|RN114_HUMAN	Q9Y508	RN114_HUMAN	RNF114	228	21.10	Homo sapiens OX=9606	E3 ubiquitin-protein ligase RNF114 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	3	3	3	3	3	     0	     0	     0	12C(57.0215), 2C(57.0215), 9C(57.0215)		
2191	a	sp|Q9Y512|SAM50_HUMAN	Q9Y512	SAM50_HUMAN	SAMM50	469	13.00	Homo sapiens OX=9606	Sorting and assembly machinery component 50 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	6	6	6	     0	     0	     0	4C(57.0215)		
2192	a	sp|Q9Y520|PRC2C_HUMAN	Q9Y520	PRC2C_HUMAN	PRRC2C	2896	12.10	Homo sapiens OX=9606	Protein PRRC2C 	1:Experimental evidence at protein level	1.0000	0.9990	30	27	25	27	40	37	40	     0	     0	     0	11C(57.0215), 18C(57.0215)		
2193	a	sp|Q9Y570|PPME1_HUMAN	Q9Y570	PPME1_HUMAN	PPME1	386	14.50	Homo sapiens OX=9606	Protein phosphatase methylesterase 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	6	6	6	8	8	8	     0	     0	     0	10M(15.9949), 2C(57.0215)		
2194	a	sp|Q9Y5A7|NUB1_HUMAN	Q9Y5A7	NUB1_HUMAN	NUB1	615	6.30	Homo sapiens OX=9606	NEDD8 ultimate buster 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	5	5	5	     0	     0	     0	2C(57.0215), 3C(57.0215), 4C(57.0215)		
2195	a	sp|Q9Y5A9|YTHD2_HUMAN	Q9Y5A9	YTHD2_HUMAN	YTHDF2	579	18.00	Homo sapiens OX=9606	YTH domain-containing family protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	6	6	14	7	7	     0	     0	     0	5C(57.0215), 8C(57.0215), N-term(42.0106)		
2196	a	sp|Q9Y5B0|CTDP1_HUMAN	Q9Y5B0	CTDP1_HUMAN	CTDP1	961	4.40	Homo sapiens OX=9606	RNA polymerase II subunit A C-terminal domain phosphatase 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	3	     0	     0	     0	3C(57.0215), 6C(57.0215)		
2197	a	sp|Q9Y5B9|SP16H_HUMAN	Q9Y5B9	SP16H_HUMAN	SUPT16H	1047	25.20	Homo sapiens OX=9606	FACT complex subunit SPT16 	1:Experimental evidence at protein level	1.0000	0.9990	25	26	26	26	48	48	48	     0	     0	     0	2C(57.0215), 2M(15.9949), 3C(57.0215), 3M(15.9949), 5C(57.0215), 8M(15.9949)		
2198	a	sp|Q9Y5J7|TIM9_HUMAN	Q9Y5J7	TIM9_HUMAN	TIMM9	89	43.80	Homo sapiens OX=9606	Mitochondrial import inner membrane translocase subunit Tim9 	1:Experimental evidence at protein level	1.0000	0.9990	3	5	5	5	7	7	7	     0	     0	     0	13C(57.0215), 9C(57.0215)		
2199	a	sp|Q9Y5K5|UCHL5_HUMAN	Q9Y5K5	UCHL5_HUMAN	UCHL5	329	10.60	Homo sapiens OX=9606	Ubiquitin carboxyl-terminal hydrolase isozyme L5 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	4	4	4	     0	     0	     0			
2200	a	sp|Q9Y5L0|TNPO3_HUMAN	Q9Y5L0	TNPO3_HUMAN	TNPO3	923	10.70	Homo sapiens OX=9606	Transportin-3 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	8	13	13	13	     0	     0	     0	14C(57.0215), 2C(57.0215), 3C(57.0215), 6C(57.0215), 8C(57.0215), 9C(57.0215)		
2201	a	sp|Q9Y5L4|TIM13_HUMAN	Q9Y5L4	TIM13_HUMAN	TIMM13	95	42.10	Homo sapiens OX=9606	Mitochondrial import inner membrane translocase subunit Tim13 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	4	4	4	     0	     0	     0	N-term(42.0106)		
2202	a	sp|Q9Y5M8|SRPRB_HUMAN	Q9Y5M8	SRPRB_HUMAN	SRPRB	271	33.20	Homo sapiens OX=9606	Signal recognition particle receptor subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	7	8	8	8	     0	     0	     0	10C(57.0215)		
2203	a	sp|Q9Y5P4|CERT_HUMAN	Q9Y5P4	CERT_HUMAN	CERT	624	8.80	Homo sapiens OX=9606	Ceramide transfer protein 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	8	8	8	     0	     0	     0	5C(57.0215), 9C(57.0215)		
2204	a	sp|Q9Y5Q9|TF3C3_HUMAN	Q9Y5Q9	TF3C3_HUMAN	GTF3C3	886	3.80	Homo sapiens OX=9606	General transcription factor 3C polypeptide 3 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	3	3	3	     0	     0	     0			
2205	a	sp|Q9Y5S2|MRCKB_HUMAN	Q9Y5S2	MRCKB_HUMAN	CDC42BPB	1711	2.60	Homo sapiens OX=9606	Serine/threonine-protein kinase MRCK beta 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	3	     0	     0	     0			
2206	a	sp|Q9Y5S9|RBM8A_HUMAN	Q9Y5S9	RBM8A_HUMAN	RBM8A	174	31.60	Homo sapiens OX=9606	RNA-binding protein 8A 	1:Experimental evidence at protein level	1.0000	0.9990	6	7	7	7	9	9	9	     0	     0	     0	1M(15.9949)		
2207	a	sp|Q9Y5X1|SNX9_HUMAN	Q9Y5X1	SNX9_HUMAN	SNX9	595	4.40	Homo sapiens OX=9606	Sorting nexin-9 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	2	     0	     0	     0			
2208	a	sp|Q9Y5X3|SNX5_HUMAN	Q9Y5X3	SNX5_HUMAN	SNX5	404	19.60	Homo sapiens OX=9606	Sorting nexin-5 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	5	5	6	5	5	     0	     0	     0	10C(57.0215), 9C(57.0215), N-term(42.0106)		
2209	a	sp|Q9Y606|TRUA_HUMAN	Q9Y606	TRUA_HUMAN	PUS1	427	9.80	Homo sapiens OX=9606	tRNA pseudouridine synthase A 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	5	5	5	     0	     0	     0	3C(57.0215)		
2210	a	sp|Q9Y608|LRRF2_HUMAN	Q9Y608	LRRF2_HUMAN	LRRFIP2	721	8.60	Homo sapiens OX=9606	Leucine-rich repeat flightless-interacting protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	5	6	4	4	8	5	5	     0	     0	     0			
2211	a	sp|Q9Y617|SERC_HUMAN	Q9Y617	SERC_HUMAN	PSAT1	370	32.40	Homo sapiens OX=9606	Phosphoserine aminotransferase 	1:Experimental evidence at protein level	1.0000	0.9990	13	14	14	14	18	18	18	     0	     0	     0	2C(57.0215), 4M(15.9949)		
2212	a	sp|Q9Y678|COPG1_HUMAN	Q9Y678	COPG1_HUMAN	COPG1	874	19.10	Homo sapiens OX=9606	Coatomer subunit gamma-1 	1:Experimental evidence at protein level	1.0000	0.9990	15	15	12	15	23	19	23	     0	     0	     0	10C(57.0215), 11C(57.0215), 12C(57.0215), 13C(57.0215), 1C(57.0215), 7C(57.0215), 8C(57.0215)		
2213	a	sp|Q9Y697|NFS1_HUMAN	Q9Y697	NFS1_HUMAN	NFS1	457	10.70	Homo sapiens OX=9606	Cysteine desulfurase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	6	6	6	13	13	13	     0	     0	     0			
2214	a	sp|Q9Y6A5|TACC3_HUMAN	Q9Y6A5	TACC3_HUMAN	TACC3	838	5.30	Homo sapiens OX=9606	Transforming acidic coiled-coil-containing protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	5	5	5	     0	     0	     0	12C(57.0215)		
2215	a	sp|Q9Y6C9|MTCH2_HUMAN	Q9Y6C9	MTCH2_HUMAN	MTCH2	303	17.20	Homo sapiens OX=9606	Mitochondrial carrier homolog 2 	1:Experimental evidence at protein level	1.0000	0.9990	6	8	8	8	13	13	13	     0	     0	     0	2C(57.0215), 3C(57.0215), 4C(57.0215)		
2216	a	sp|Q9Y6D5|BIG2_HUMAN	Q9Y6D5	BIG2_HUMAN	ARFGEF2	1785	4.60	Homo sapiens OX=9606	Brefeldin A-inhibited guanine nucleotide-exchange protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	5	6	7	6	7	     0	     0	     0			
2217	a	sp|Q9Y6D6|BIG1_HUMAN	Q9Y6D6	BIG1_HUMAN	ARFGEF1	1849	2.30	Homo sapiens OX=9606	Brefeldin A-inhibited guanine nucleotide-exchange protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	2	2	7	6	6	     0	     0	     0			
2218	a	sp|Q9Y6D9|MD1L1_HUMAN	Q9Y6D9	MD1L1_HUMAN	MAD1L1	718	7.00	Homo sapiens OX=9606	Mitotic spindle assembly checkpoint protein MAD1 	1:Experimental evidence at protein level	1.0000	0.9986	5	5	5	5	5	5	5	     0	     0	     0	2C(57.0215)		
2219	a	sp|Q9Y6E2|BZW2_HUMAN	Q9Y6E2	BZW2_HUMAN	BZW2	419	18.10	Homo sapiens OX=9606	Basic leucine zipper and W2 domain-containing protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	9	11	9	9	15	12	12	     0	     0	     0	5C(57.0215)		
2220	a	sp|Q9Y6G5|COMDA_HUMAN	Q9Y6G5	COMDA_HUMAN	COMMD10	202	13.90	Homo sapiens OX=9606	COMM domain-containing protein 10 	1:Experimental evidence at protein level	1.0000	0.9984	2	2	2	2	2	2	2	     0	     0	     0			
2221	a	sp|Q9Y6G9|DC1L1_HUMAN	Q9Y6G9	DC1L1_HUMAN	DYNC1LI1	523	20.70	Homo sapiens OX=9606	Cytoplasmic dynein 1 light intermediate chain 1 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	8	10	10	10	     0	     0	     0	1C(57.0215)		
2222	a	sp|Q9Y6I4|UBP3_HUMAN	Q9Y6I4	UBP3_HUMAN	USP3	520	11.50	Homo sapiens OX=9606	Ubiquitin carboxyl-terminal hydrolase 3 	1:Experimental evidence at protein level	1.0000	0.9988	5	5	5	5	6	6	6	     0	     0	     0	1C(57.0215), 8C(57.0215), 9C(57.0215)		
2223	a	sp|Q9Y6K5|OAS3_HUMAN	Q9Y6K5	OAS3_HUMAN	OAS3	1087	4.90	Homo sapiens OX=9606	2'-5'-oligoadenylate synthase 3 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	5	5	7	6	6	     0	     0	     0	10C(57.0215), 11C(57.0215), 5C(57.0215), 6C(57.0215)		
2224	a	sp|Q9Y6K9|NEMO_HUMAN	Q9Y6K9	NEMO_HUMAN	IKBKG	419	8.80	Homo sapiens OX=9606	NF-kappa-B essential modulator 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	2	2	2	2	     0	     0	     0			
2225	a	sp|Q9Y6M0|TEST_HUMAN	Q9Y6M0	TEST_HUMAN	PRSS21	314	20.40	Homo sapiens OX=9606	Testisin 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	6	6	6	     0	     0	     0	13C(57.0215), 14C(57.0215), 3C(57.0215)		
2226	a	sp|Q9Y6M5|ZNT1_HUMAN	Q9Y6M5	ZNT1_HUMAN	SLC30A1	507	19.70	Homo sapiens OX=9606	Zinc transporter 1 	1:Experimental evidence at protein level	1.0000	0.9986	6	6	6	6	8	8	8	     0	     0	     0	1C(57.0215), 2C(57.0215), 3C(57.0215), 8C(57.0215)		
2227	a	sp|Q9Y6N5|SQOR_HUMAN	Q9Y6N5	SQOR_HUMAN	SQOR	450	25.60	Homo sapiens OX=9606	Sulfide:quinone oxidoreductase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	11	9	9	9	13	13	13	     0	     0	     0	2C(57.0215), 7C(57.0215), 8C(57.0215)		
2228	a	sp|Q9Y6Y8|S23IP_HUMAN	Q9Y6Y8	S23IP_HUMAN	SEC23IP	1000	5.60	Homo sapiens OX=9606	SEC23-interacting protein 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	4	4	4	4	4	     0	     0	     0			
2229	a	sp|A0FGR8|ESYT2_HUMAN	A0FGR8	ESYT2_HUMAN	ESYT2	921	12.80	Homo sapiens OX=9606	Extended synaptotagmin-2 	1:Experimental evidence at protein level	1.0000	0.9990	9	8	8	8	11	11	11	     0	     0	     0			
2230	a	sp|A3KN83|SBNO1_HUMAN	A3KN83	SBNO1_HUMAN	SBNO1	1393	2.90	Homo sapiens OX=9606	Protein strawberry notch homolog 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	2	7	7	7	     0	     0	     0			
2231	a	sp|B0I1T2|MYO1G_HUMAN	B0I1T2	MYO1G_HUMAN	MYO1G	1018	13.30	Homo sapiens OX=9606	Unconventional myosin-Ig 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	12	13	18	17	18	     0	     0	     0	3C(57.0215), 4C(57.0215)		
2232	a	sp|E9PAV3|NACAM_HUMAN	E9PAV3	NACAM_HUMAN	NACA	2078	22.80	Homo sapiens OX=9606	Nascent polypeptide-associated complex subunit alpha, muscle-specific form 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	9	9	9	     0	     0	     0			sp|Q13765|NACA_HUMAN
2233	a	sp|O00139|KIF2A_HUMAN	O00139	KIF2A_HUMAN	KIF2A	706	8.50	Homo sapiens OX=9606	Kinesin-like protein KIF2A 	1:Experimental evidence at protein level	1.0000	0.9987	7	6	5	5	7	6	6	     0	     0	     0	5C(57.0215), 8C(57.0215)		
2234	b	sp|Q13838|DX39B_HUMAN	Q13838	DX39B_HUMAN	DDX39B	428	39.70	Homo sapiens OX=9606	Spliceosome RNA helicase DDX39B 	1:Experimental evidence at protein level	1.0000	0.9990	15	20	8	20	38	17	38	     0	     0	     0	1M(15.9949), 2C(57.0215), 2M(15.9949), 6C(57.0215), 7C(57.0215), 7M(15.9949), N-term(42.0106)		
2234	a	sp|O00148|DX39A_HUMAN	O00148	DX39A_HUMAN	DDX39A	427	39.60	Homo sapiens OX=9606	ATP-dependent RNA helicase DDX39A 	1:Experimental evidence at protein level	1.0000	0.9990	15	19	7	7	37	16	16	     0	     0	     0	2C(57.0215), 2M(15.9949), 6C(57.0215), 7C(57.0215), N-term(42.0106)		
2235	a	sp|O00154|BACH_HUMAN	O00154	BACH_HUMAN	ACOT7	380	16.10	Homo sapiens OX=9606	Cytosolic acyl coenzyme A thioester hydrolase 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	6	6	6	6	     0	     0	     0	1C(57.0215), 2C(57.0215)		
2236	a	sp|O00159|MYO1C_HUMAN	O00159	MYO1C_HUMAN	MYO1C	1063	11.80	Homo sapiens OX=9606	Unconventional myosin-Ic 	1:Experimental evidence at protein level	1.0000	0.9990	10	8	8	8	14	14	14	     0	     0	     0			
2237	a	sp|O00203|AP3B1_HUMAN	O00203	AP3B1_HUMAN	AP3B1	1094	4.30	Homo sapiens OX=9606	AP-3 complex subunit beta-1 	1:Experimental evidence at protein level	1.0000	0.9984	4	4	4	4	5	5	5	     0	     0	     0			
2238	a	sp|O00299|CLIC1_HUMAN	O00299	CLIC1_HUMAN	CLIC1	241	64.30	Homo sapiens OX=9606	Chloride intracellular channel protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	11	14	13	14	28	27	28	     0	     0	     0	12C(57.0215), 4C(57.0215), 7C(57.0215), 8C(57.0215), N-term(42.0106)		
2238	b	sp|Q9Y696|CLIC4_HUMAN	Q9Y696	CLIC4_HUMAN	CLIC4	253	48.60	Homo sapiens OX=9606	Chloride intracellular channel protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	10	11	10	10	23	22	22	     0	     0	     0	10C(57.0215), 11C(57.0215), 12C(57.0215), 18M(15.9949), 7C(57.0215), N-term(42.0106)		
2239	a	sp|O00410|IPO5_HUMAN	O00410	IPO5_HUMAN	IPO5	1097	19.90	Homo sapiens OX=9606	Importin-5 	1:Experimental evidence at protein level	1.0000	0.9990	18	20	19	20	29	28	29	     0	     0	     0	10M(15.9949), 13C(57.0215), 2C(57.0215), 4C(57.0215), 5C(57.0215), 9C(57.0215)		
2240	a	sp|O00425|IF2B3_HUMAN	O00425	IF2B3_HUMAN	IGF2BP3	579	32.10	Homo sapiens OX=9606	Insulin-like growth factor 2 mRNA-binding protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	17	17	14	17	22	18	22	     0	     0	     0	15C(57.0215), 4C(57.0215), 6C(57.0215), 8C(57.0215)		
2240	b	sp|Q9NZI8|IF2B1_HUMAN	Q9NZI8	IF2B1_HUMAN	IGF2BP1	577	26.90	Homo sapiens OX=9606	Insulin-like growth factor 2 mRNA-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	13	14	11	11	19	15	15	     0	     0	     0	11C(57.0215), 15C(57.0215), 6C(57.0215), 7C(57.0215)		
2241	a	sp|O00499|BIN1_HUMAN	O00499	BIN1_HUMAN	BIN1	593	8.40	Homo sapiens OX=9606	Myc box-dependent-interacting protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	5	5	5	     0	     0	     0	7C(57.0215)		
2242	c	sp|P17844|DDX5_HUMAN	P17844	DDX5_HUMAN	DDX5	614	30.00	Homo sapiens OX=9606	Probable ATP-dependent RNA helicase DDX5 	1:Experimental evidence at protein level	1.0000	0.9990	23	28	18	18	48	26	26	     0	     0	     0	2C(57.0215), 2M(15.9949), 6M(15.9949), 7C(57.0215)		
2242	a	sp|O00571|DDX3X_HUMAN	O00571	DDX3X_HUMAN	DDX3X	662	35.50	Homo sapiens OX=9606	ATP-dependent RNA helicase DDX3X 	1:Experimental evidence at protein level	1.0000	0.9990	25	31	23	31	71	55	71	     0	     0	     0	1M(15.9949), 2C(57.0215), 3M(15.9949), 4C(57.0215), 4M(15.9949), 5C(57.0215), 6C(57.0215), 7M(15.9949)		
2242	b	sp|Q92841|DDX17_HUMAN	Q92841	DDX17_HUMAN	DDX17	729	39.40	Homo sapiens OX=9606	Probable ATP-dependent RNA helicase DDX17 	1:Experimental evidence at protein level	1.0000	0.9990	26	31	21	27	59	37	52	     0	     0	     0	12M(15.9949), 16C(57.0215), 2C(57.0215), 2M(15.9949), 3C(57.0215), 6C(57.0215), 7C(57.0215)		
2243	a	sp|O14497|ARI1A_HUMAN	O14497	ARI1A_HUMAN	ARID1A	2285	4.10	Homo sapiens OX=9606	AT-rich interactive domain-containing protein 1A 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	5	5	6	6	6	     0	     0	     0			
2244	a	sp|O14737|PDCD5_HUMAN	O14737	PDCD5_HUMAN	PDCD5	125	47.20	Homo sapiens OX=9606	Programmed cell death protein 5 	1:Experimental evidence at protein level	1.0000	0.9990	6	8	7	8	10	9	10	     0	     0	     0	N-term(42.0106)		
2245	a	sp|O14818|PSA7_HUMAN	O14818	PSA7_HUMAN	PSMA7	248	31.90	Homo sapiens OX=9606	Proteasome subunit alpha type-7 	1:Experimental evidence at protein level	1.0000	0.9990	7	8	8	8	10	10	10	     0	     0	     0			
2246	a	sp|O14910|LIN7A_HUMAN	O14910	LIN7A_HUMAN	LIN7A	233	13.20	Homo sapiens OX=9606	Protein lin-7 homolog A 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	2	     0	     0	     0			sp|Q9NUP9|LIN7C_HUMAN
2247	a	sp|O14950|ML12B_HUMAN	O14950	ML12B_HUMAN	MYL12B	172	24.00	Homo sapiens OX=9606	Myosin regulatory light chain 12B 	1:Experimental evidence at protein level	1.0000	0.9990	4	5	5	5	7	7	7	     0	     0	     0	5M(15.9949), 6M(15.9949)		sp|P19105|ML12A_HUMAN
2248	a	sp|O14975|S27A2_HUMAN	O14975	S27A2_HUMAN	SLC27A2	620	27.30	Homo sapiens OX=9606	Very long-chain acyl-CoA synthetase 	1:Experimental evidence at protein level	1.0000	0.9990	15	16	15	16	21	20	21	     0	     0	     0	10C(57.0215), 11C(57.0215), 3C(57.0215), 5C(57.0215), 8C(57.0215), 9C(57.0215)		
2249	a	sp|O14980|XPO1_HUMAN	O14980	XPO1_HUMAN	XPO1	1071	10.80	Homo sapiens OX=9606	Exportin-1 	1:Experimental evidence at protein level	1.0000	0.9990	11	16	16	16	22	22	22	     0	     0	     0	10M(15.9949), 1M(15.9949), 3C(57.0215), 5M(15.9949), 6C(57.0215), 7C(57.0215)		
2250	a	sp|O15084|ANR28_HUMAN	O15084	ANR28_HUMAN	ANKRD28	1053	4.70	Homo sapiens OX=9606	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	3	3	4	4	4	     0	     0	     0	13C(57.0215), 2C(57.0215)		
2251	a	sp|O43395|PRPF3_HUMAN	O43395	PRPF3_HUMAN	PRPF3	683	11.00	Homo sapiens OX=9606	U4/U6 small nuclear ribonucleoprotein Prp3 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	8	10	10	10	     0	     0	     0			
2252	a	sp|O43488|ARK72_HUMAN	O43488	ARK72_HUMAN	AKR7A2	359	18.10	Homo sapiens OX=9606	Aflatoxin B1 aldehyde reductase member 2 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	7	7	7	     0	     0	     0			
